Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(30),,Extended wait (30s) for OAM login screen to load,,24-04-2025 11:36:32,24-04-2025 11:37:02,30.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (24)""), ""CGARNER024@GMAIL.COM"", 0)",,Re-enter email in OAM username field for confirmation,,24-04-2025 11:37:02,24-04-2025 11:37:05,2.389s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:37:05,24-04-2025 11:37:07,2.187s,PASSED
delay(20),,Wait 20 seconds before password entry,,24-04-2025 11:37:07,24-04-2025 11:37:27,20.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (25)""), ""password"", 0)",,Enter test password in password field,,24-04-2025 11:37:27,24-04-2025 11:37:28,1.197s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:37:28,24-04-2025 11:37:30,2.316s,PASSED
delay(20),,Wait 20 seconds before login attempt,,24-04-2025 11:37:30,24-04-2025 11:37:50,20.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - LOGIN""), 0)",,Complete login by tapping LOGIN button,,24-04-2025 11:37:50,24-04-2025 11:37:51,0.472s,PASSED
delay(20),,Wait 20 seconds for login to complete and app to load,,24-04-2025 11:37:51,24-04-2025 11:38:11,20.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.view.View - My Account""), 0)",,,,24-04-2025 11:38:11,24-04-2025 11:38:12,0.969s,PASSED
delay(10),,,,24-04-2025 11:38:12,24-04-2025 11:38:22,10.008s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Repo/MyStay/android.view.View""), 0)",,,,24-04-2025 11:38:22,24-04-2025 11:38:22,0.461s,PASSED
delay(10),,,,24-04-2025 11:38:22,24-04-2025 11:38:32,10.008s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Repo/MyStay/android.widget.TextView - Add An Account Number""), 0)",,,,24-04-2025 11:38:32,24-04-2025 11:38:33,0.363s,PASSED
delay(10),,,,24-04-2025 11:38:33,24-04-2025 11:38:43,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.TextView - Book Now""), 0)",,,,24-04-2025 11:38:43,24-04-2025 11:38:43,0.441s,PASSED
delay(30),,,,24-04-2025 11:38:43,24-04-2025 11:39:13,30.008s,PASSED
"takeScreenshot(""/var/folders/31/bxrgywy908s0_m3f2mfxp_cc0000gn/T/screenshot7822840804442700393.png"")",,,,24-04-2025 11:39:13,24-04-2025 11:39:16,3.140s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Repo/MyStay/android.widget.TextView - WESTGATE RESORTS""), 0)",,,,24-04-2025 11:39:16,24-04-2025 11:39:17,0.538s,PASSED
closeApplication(),,,,24-04-2025 11:39:17,24-04-2025 11:39:21,4.217s,PASSED
,,,,,,,
Test Cases/Delete Account/C669_DeleteAccount_VerifyAccountDeletion,,C669-Verify that the user account can be deleted,,24-04-2025 11:39:21,24-04-2025 11:43:29,4m - 7.813s,PASSED
"testData = findTestData(""Data Files/C669"")",,Load test data from Data Files/C669 for account deletion test case,,24-04-2025 11:39:21,24-04-2025 11:39:21,0.006s,PASSED
"email = testData.getValue(""email"", 1)",,Get email from test data (row 1),,24-04-2025 11:39:21,24-04-2025 11:39:21,0.001s,PASSED
"password = testData.getValue(""password"", 1)",,Get password from test data (row 1),,24-04-2025 11:39:21,24-04-2025 11:39:21,0.000s,PASSED
"deleteConfirmation = testData.getValue(""delete_confirmation"", 1)",,Get delete confirmation text from test data (row 1),,24-04-2025 11:39:21,24-04-2025 11:39:21,0.001s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 11:39:21,24-04-2025 11:39:38,17.331s,PASSED
delay(10),,Wait 10 seconds for app to load completely,,24-04-2025 11:39:38,24-04-2025 11:39:48,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,Tap on Login or Sign Up button to begin authentication flow,,24-04-2025 11:39:48,24-04-2025 11:39:49,0.772s,PASSED
delay(10),,Extended wait (20s) for login screen to load,,24-04-2025 11:39:49,24-04-2025 11:39:59,10.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-NewUserName-LoginPage""), email, 0)",,Enter email from test data in username field,,24-04-2025 11:39:59,24-04-2025 11:40:01,2.141s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:40:01,24-04-2025 11:40:04,2.352s,PASSED
delay(10),,Wait 10 seconds,,24-04-2025 11:40:04,24-04-2025 11:40:14,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,Proceed to next screen by tapping Next button,,24-04-2025 11:40:14,24-04-2025 11:40:14,0.892s,PASSED
delay(30),,Extended wait (30s) for OAM login screen to load,,24-04-2025 11:40:14,24-04-2025 11:40:44,30.007s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), email, 0)",,Re-enter email in OAM username field for confirmation,,24-04-2025 11:40:44,24-04-2025 11:40:45,0.562s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:40:45,24-04-2025 11:40:47,2.114s,PASSED
delay(20),,Wait 20 seconds,,24-04-2025 11:40:47,24-04-2025 11:41:07,20.007s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0)",,Enter password from test data in password field,,24-04-2025 11:41:07,24-04-2025 11:41:08,0.564s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:41:08,24-04-2025 11:41:10,2.227s,PASSED
delay(20),,Wait 20 seconds,,24-04-2025 11:41:10,24-04-2025 11:41:30,20.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button -OAM(Login)""), 0)",,Complete login by tapping Login button,,24-04-2025 11:41:30,24-04-2025 11:41:30,0.455s,PASSED
delay(20),,Wait 20 seconds for home screen to load,,24-04-2025 11:41:30,24-04-2025 11:41:50,20.006s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Navigate to Home section,,24-04-2025 11:41:50,24-04-2025 11:41:51,0.617s,PASSED
delay(10),,Wait 10 seconds,,24-04-2025 11:41:51,24-04-2025 11:42:01,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Open app menu by tapping menu button,,24-04-2025 11:42:01,24-04-2025 11:42:02,0.501s,PASSED
delay(10),,Wait 10 seconds for menu to open,,24-04-2025 11:42:02,24-04-2025 11:42:12,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TabWidget-Settings""), 0)",,Navigate to Settings tab,,24-04-2025 11:42:12,24-04-2025 11:42:13,1.556s,PASSED
delay(10),,Wait 10 seconds for settings to load,,24-04-2025 11:42:13,24-04-2025 11:42:23,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Delete My Account""), 0)",,Initiate account deletion by tapping Delete My Account button,,24-04-2025 11:42:23,24-04-2025 11:42:24,0.441s,PASSED
delay(10),,Wait 10 seconds for deletion confirmation screen,,24-04-2025 11:42:24,24-04-2025 11:42:34,10.009s,PASSED
"assert waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Deleting your account will also delete your Online Account Management profile, and if youre a W.O.W. Loyalty Member or participate in the Westgate Travel Partner program, your benefits will be disrupted""), 10)",,Verify account deletion warning message is displayed,,24-04-2025 11:42:34,24-04-2025 11:42:34,0.226s,PASSED
"assert waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - If you proceed, it can take up to two days for your account to be fully purged from our system""), 10)",,Verify additional account deletion information is displayed,,24-04-2025 11:42:34,24-04-2025 11:42:34,0.151s,PASSED
delay(10),,Wait 10 seconds before proceeding with deletion,,24-04-2025 11:42:34,24-04-2025 11:42:44,10.007s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-DeleteConfirmationMessage""), deleteConfirmation, 0)",,Enter required confirmation text from test data to proceed with deletion,,24-04-2025 11:42:44,24-04-2025 11:42:44,0.456s,PASSED
delay(10),,Wait 10 seconds,,24-04-2025 11:42:44,24-04-2025 11:42:54,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Delete""), 0)",,Confirm account deletion by tapping Delete button,,24-04-2025 11:42:54,24-04-2025 11:42:55,0.729s,PASSED
delay(10),,Wait 10 seconds for deletion to process,,24-04-2025 11:42:55,24-04-2025 11:43:05,10.008s,PASSED
"assert waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Sorry to see you go""), 10)",,Verify deletion confirmation message is displayed,,24-04-2025 11:43:05,24-04-2025 11:43:05,0.295s,PASSED
delay(10),,Wait 10 seconds,,24-04-2025 11:43:05,24-04-2025 11:43:15,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Done""), 0)",,Complete the flow by tapping Done button,,24-04-2025 11:43:15,24-04-2025 11:43:16,0.357s,PASSED
delay(10),,Wait 10 seconds,,24-04-2025 11:43:16,24-04-2025 11:43:26,10.005s,PASSED
closeApplication(),,Close the mobile application,,24-04-2025 11:43:26,24-04-2025 11:43:29,2.919s,PASSED
,,,,,,,
Test Cases/My Stay And Reservations/C748_MyStayAndReservations_MyStay_Current tab_Activestay_See all,,C748-Verify that the section Active Stay has the button See All,,24-04-2025 11:43:29,24-04-2025 11:46:42,3m - 13.439s,FAILED
"testData = findTestData(""Data Files/C751"")",,,,24-04-2025 11:43:29,24-04-2025 11:43:29,0.004s,PASSED
"email = testData.getValue(""email"", 1)",,,,24-04-2025 11:43:29,24-04-2025 11:43:29,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,,,24-04-2025 11:43:29,24-04-2025 11:43:29,0.001s,PASSED
"startApplication(appUrl, true)",,,,24-04-2025 11:43:29,24-04-2025 11:43:47,18.073s,PASSED
delay(10),,,,24-04-2025 11:43:47,24-04-2025 11:43:57,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Login or Sign Up""), 0)",,,,24-04-2025 11:43:57,24-04-2025 11:43:58,0.871s,PASSED
delay(10),,,,24-04-2025 11:43:58,24-04-2025 11:44:08,10.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText""), email, 0)",,,,24-04-2025 11:44:08,24-04-2025 11:44:09,1.120s,PASSED
hideKeyboard(),,,,24-04-2025 11:44:09,24-04-2025 11:44:11,2.316s,PASSED
delay(10),,,,24-04-2025 11:44:11,24-04-2025 11:44:21,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Next""), 0)",,,,24-04-2025 11:44:21,24-04-2025 11:44:22,1.033s,PASSED
delay(40),,,,24-04-2025 11:44:22,24-04-2025 11:45:02,40.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText (1)""), email, 0)",,,,24-04-2025 11:45:02,24-04-2025 11:45:03,0.651s,PASSED
hideKeyboard(),,,,24-04-2025 11:45:03,24-04-2025 11:45:05,2.243s,PASSED
delay(20),,,,24-04-2025 11:45:05,24-04-2025 11:45:25,20.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText""), password, 0)",,,,24-04-2025 11:45:25,24-04-2025 11:45:26,1.172s,PASSED
hideKeyboard(),,,,24-04-2025 11:45:26,24-04-2025 11:45:28,2.166s,PASSED
delay(10),,,,24-04-2025 11:45:28,24-04-2025 11:45:38,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - LOGIN""), 0)",,,,24-04-2025 11:45:38,24-04-2025 11:45:39,0.461s,PASSED
delay(20),,,,24-04-2025 11:45:39,24-04-2025 11:45:59,20.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.view.View - My Stay""), 0)",,,,24-04-2025 11:45:59,24-04-2025 11:45:59,0.539s,PASSED
delay(30),,,,24-04-2025 11:45:59,24-04-2025 11:46:29,30.007s,PASSED
"elementsToVerify = [""Object Repository/Repo/MyStay/android.widget.TextView - ACTIVE STAYS"", ""Object Repository/Repo/MyStay/android.widget.TextView - SEE ALL""]",,,,24-04-2025 11:46:29,24-04-2025 11:46:29,0.001s,PASSED
allElementsExist = true,,,,24-04-2025 11:46:29,24-04-2025 11:46:29,0.000s,PASSED
for (String elementPath : elementsToVerify),,,,24-04-2025 11:46:29,24-04-2025 11:46:42,12.704s,FAILED
,,,,,,,
Test Cases/My Stay And Reservations/WRMA-301_MyStayAndReservations_Error_ReservationsNotLoadingPastStays,,Error: Reservations Not Loading_past stays,,24-04-2025 11:46:42,24-04-2025 11:47:54,1m - 12.135s,FAILED
"testData = findTestData(""Data Files/C726"")",,Load test data from Data Files/C726 for My Stay error handling test case,,24-04-2025 11:46:42,24-04-2025 11:46:42,0.005s,PASSED
"username = testData.getValue(""username"", 1)",,Get test username from first row of test data,,24-04-2025 11:46:42,24-04-2025 11:46:42,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,Get test password from first row of test data,,24-04-2025 11:46:42,24-04-2025 11:46:42,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 11:46:42,24-04-2025 11:46:59,16.837s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,24-04-2025 11:46:59,24-04-2025 11:47:09,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Login or Sign Up""), 0)",,Initiate login process by tapping Login/Sign Up button,,24-04-2025 11:47:09,24-04-2025 11:47:10,0.692s,PASSED
delay(10),,Wait 10 seconds for login screen to appear,,24-04-2025 11:47:10,24-04-2025 11:47:20,10.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText""), username, 0)",,Enter test username in username field,,24-04-2025 11:47:20,24-04-2025 11:47:54,34.561s,FAILED
,,,,,,,
Test Cases/My Stay And Reservations/C725_MyStayAndReservations_Mystay_Landingpage_Nostays,,C725-Verify that the Current page in My Stay is displayed correctly when reservations are not added,,24-04-2025 11:47:54,24-04-2025 11:51:45,3m - 50.930s,PASSED
"testData = findTestData(""Data Files/C790"")",,Load test data from Data Files/C790 for My Stay test case,,24-04-2025 11:47:54,24-04-2025 11:47:54,0.004s,PASSED
"email = testData.getValue(""email"", 1)",,Get email from test data (row 1),,24-04-2025 11:47:54,24-04-2025 11:47:54,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,Get password from test data (row 1),,24-04-2025 11:47:54,24-04-2025 11:47:54,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 11:47:54,24-04-2025 11:48:15,20.900s,PASSED
delay(10),,Wait 10 seconds for app to load completely,,24-04-2025 11:48:15,24-04-2025 11:48:25,10.004s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Login or Sign Up (2)""), 0)",,Initiate login process by tapping Login or Sign Up button,,24-04-2025 11:48:25,24-04-2025 11:48:26,0.767s,PASSED
delay(10),,Wait 10 seconds for login screen to load,,24-04-2025 11:48:26,24-04-2025 11:48:36,10.005s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-NewUserName-LoginPage""), email, 0)",,Enter email from test data in username field,,24-04-2025 11:48:36,24-04-2025 11:48:37,1.251s,PASSED
hideKeyboard(),,Hide the on-screen keyboard after text entry,,24-04-2025 11:48:37,24-04-2025 11:48:40,2.366s,PASSED
delay(10),,Wait 10 seconds,,24-04-2025 11:48:40,24-04-2025 11:48:50,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Next (2)""), 0)",,Proceed to next screen by tapping Next button,,24-04-2025 11:48:50,24-04-2025 11:48:50,0.551s,PASSED
delay(30),,Extended wait (30s) for OAM login screen to load,,24-04-2025 11:48:50,24-04-2025 11:49:20,30.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText (5)""), email, 0)",,Confirm email by re-entering in OAM username field,,24-04-2025 11:49:20,24-04-2025 11:49:21,0.678s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:49:21,24-04-2025 11:49:23,2.298s,PASSED
delay(20),,Wait 20 seconds,,24-04-2025 11:49:23,24-04-2025 11:49:43,20.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText (6)""), password, 0)",,Enter password from test data in password field,,24-04-2025 11:49:43,24-04-2025 11:49:44,0.831s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:49:44,24-04-2025 11:49:46,2.382s,PASSED
delay(20),,Wait 20 seconds,,24-04-2025 11:49:46,24-04-2025 11:50:06,20.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - LOGIN (1)""), 0)",,Complete login by tapping LOGIN button,,24-04-2025 11:50:06,24-04-2025 11:50:07,0.486s,PASSED
delay(20),,Wait 20 seconds for login to complete and home screen to load,,24-04-2025 11:50:07,24-04-2025 11:50:27,20.005s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.view.View - My Stay (2)"")",,Verify My Stay section exists (with continue-on-failure handling),,24-04-2025 11:50:27,24-04-2025 11:50:27,0.001s,PASSED
try,,,,24-04-2025 11:50:27,24-04-2025 11:50:28,0.847s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 11:50:28,24-04-2025 11:50:31,3.013s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.view.View - My Stay (2)""), 0)",,Navigate to My Stay section,,24-04-2025 11:50:31,24-04-2025 11:50:32,1.122s,PASSED
delay(5),,Wait 5 seconds for My Stay screen to load,,24-04-2025 11:50:32,24-04-2025 11:50:37,5.013s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.widget.TextView - You dont have any upcoming stays associated with your profile"")",,Verify all My Stay screen elements (with continue-on-failure handling),,24-04-2025 11:50:37,24-04-2025 11:50:37,0.001s,PASSED
try,,,,24-04-2025 11:50:37,24-04-2025 11:50:50,12.989s,FAILED
catch (Exception e),,,,24-04-2025 11:50:50,24-04-2025 11:50:51,0.997s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 11:50:51,24-04-2025 11:50:54,3.007s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.widget.TextView - Add a Reservation (1)"")",,,,24-04-2025 11:50:54,24-04-2025 11:50:54,0.001s,PASSED
try,,,,24-04-2025 11:50:54,24-04-2025 11:50:54,0.298s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 11:50:54,24-04-2025 11:50:57,3.003s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.widget.TextView - Get the most out of your stay by adding it to the Westgate Resorts Mobile App (1)"")",,,,24-04-2025 11:50:57,24-04-2025 11:50:57,0.000s,PASSED
try,,,,24-04-2025 11:50:57,24-04-2025 11:50:57,0.268s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 11:50:57,24-04-2025 11:51:00,3.008s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.widget.Button - ADD A RESERVATION (1)"")",,,,24-04-2025 11:51:00,24-04-2025 11:51:00,0.000s,PASSED
try,,,,24-04-2025 11:51:00,24-04-2025 11:51:01,0.369s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 11:51:01,24-04-2025 11:51:04,3.008s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.widget.TextView - My Stay (1)"")",,,,24-04-2025 11:51:04,24-04-2025 11:51:04,0.001s,PASSED
try,,,,24-04-2025 11:51:04,24-04-2025 11:51:04,0.273s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 11:51:04,24-04-2025 11:51:07,3.008s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.widget.Button - Current (1)"")",,,,24-04-2025 11:51:07,24-04-2025 11:51:07,0.001s,PASSED
try,,,,24-04-2025 11:51:07,24-04-2025 11:51:20,12.712s,FAILED
catch (Exception e),,,,24-04-2025 11:51:20,24-04-2025 11:51:21,0.980s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 11:51:21,24-04-2025 11:51:24,3.008s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.widget.Button - Past Stays (1)"")",,,,24-04-2025 11:51:24,24-04-2025 11:51:24,0.001s,PASSED
try,,,,24-04-2025 11:51:24,24-04-2025 11:51:36,12.200s,FAILED
catch (Exception e),,,,24-04-2025 11:51:36,24-04-2025 11:51:37,1.011s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 11:51:37,24-04-2025 11:51:40,3.005s,PASSED
closeApplication(),,Close the mobile application,,24-04-2025 11:51:40,24-04-2025 11:51:45,5.201s,PASSED
,,,,,,,
Test Cases/My Stay And Reservations/C704_C809_MyStayAndReservations_AddReservationNumber,,"C704-Verify that the correct error message appears when entering an incorrect reservation number
C809-Verify that the appropriate Modal Stack with error message is displayed when entering an incorrect Reservattion number/Last name",,24-04-2025 11:51:45,24-04-2025 11:54:37,2m - 51.715s,PASSED
"testData = findTestData(""Data Files/WRMA-107"")",,Load test data from Data Files/WRMA-107 for Add Account Number test case,,24-04-2025 11:51:45,24-04-2025 11:51:45,0.007s,PASSED
"email = testData.getValue(""Email"", 1)",,Get test email from first row of test data,,24-04-2025 11:51:45,24-04-2025 11:51:45,0.000s,PASSED
"password = testData.getValue(""Password"", 1)",,Get test password from first row of test data,,24-04-2025 11:51:45,24-04-2025 11:51:45,0.001s,PASSED
"accountNumber = testData.getValue(""AccountNumber"", 1)",,Get account number from first row of test data,,24-04-2025 11:51:45,24-04-2025 11:51:45,0.007s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 11:51:45,24-04-2025 11:52:05,19.982s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,24-04-2025 11:52:05,24-04-2025 11:52:15,10.003s,PASSED
"tap(findTestObject(""Object Repository/AddReservation/android.widget.Button - Login or Sign Up""), 0)",,Initiate login process by tapping Login/Sign Up button,,24-04-2025 11:52:15,24-04-2025 11:52:16,1.052s,PASSED
delay(10),,Wait 10 seconds for login screen to appear,,24-04-2025 11:52:16,24-04-2025 11:52:26,10.006s,PASSED
"setText(findTestObject(""Object Repository/AddReservation/android.widget.EditText""), email, 0)",,Enter test email in username field,,24-04-2025 11:52:26,24-04-2025 11:52:27,0.734s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:52:27,24-04-2025 11:52:30,2.522s,PASSED
delay(10),,Wait 10 seconds before proceeding,,24-04-2025 11:52:30,24-04-2025 11:52:40,10.006s,PASSED
"tap(findTestObject(""Object Repository/AddReservation/android.widget.Button - Next""), 0)",,Proceed to next authentication step by tapping Next button,,24-04-2025 11:52:40,24-04-2025 11:52:41,1.235s,PASSED
delay(45),,Extended wait (45s) for OAM login screen to load,,24-04-2025 11:52:41,24-04-2025 11:53:26,45.007s,PASSED
"setText(findTestObject(""Object Repository/AddReservation/android.widget.EditText (1)""), email, 0)",,Re-enter email in OAM username field for confirmation,,24-04-2025 11:53:26,24-04-2025 11:53:26,0.629s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:53:26,24-04-2025 11:53:29,2.173s,PASSED
delay(10),,Wait 10 seconds before password entry,,24-04-2025 11:53:29,24-04-2025 11:53:39,10.008s,PASSED
"setText(findTestObject(""Object Repository/AddReservation/android.widget.EditText (2)""), password, 0)",,Enter test password in password field,,24-04-2025 11:53:39,24-04-2025 11:53:39,0.633s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:53:39,24-04-2025 11:53:41,2.148s,PASSED
delay(10),,Wait 10 seconds before login attempt,,24-04-2025 11:53:41,24-04-2025 11:53:51,10.008s,PASSED
"tap(findTestObject(""Object Repository/AddReservation/android.widget.Button - LOGIN""), 0)",,Complete login by tapping LOGIN button,,24-04-2025 11:53:51,24-04-2025 11:53:52,0.470s,PASSED
delay(10),,Wait 10 seconds for login to complete and app to load,,24-04-2025 11:53:52,24-04-2025 11:54:02,10.006s,PASSED
"tap(findTestObject(""Object Repository/AddReservation/android.view.View - My Account""), 0)",,Navigate to My Account section,,24-04-2025 11:54:02,24-04-2025 11:54:02,0.499s,PASSED
delay(10),,Wait 10 seconds for My Account page to load,,24-04-2025 11:54:02,24-04-2025 11:54:12,10.006s,PASSED
"tap(findTestObject(""Object Repository/AddReservation/android.widget.TextView - Add An Account Number""), 0)",,Tap on Add An Account Number option,,24-04-2025 11:54:12,24-04-2025 11:54:13,0.519s,PASSED
delay(10),,Wait 10 seconds for Add Account Number screen to load,,24-04-2025 11:54:13,24-04-2025 11:54:23,10.005s,PASSED
"setText(findTestObject(""Object Repository/AddReservation/android.widget.EditText (3)""), accountNumber, 0)",,Enter the account number from test data,,24-04-2025 11:54:23,24-04-2025 11:54:23,0.486s,PASSED
delay(10),,Wait 10 seconds for validation message to appear,,24-04-2025 11:54:23,24-04-2025 11:54:33,10.008s,PASSED
"verifyElementExist(findTestObject(""Object Repository/C701-C702/android.widget.TextView -  Account number should be 7-11 digits""), 0)",,First verification of validation message existence,,24-04-2025 11:54:33,24-04-2025 11:54:34,0.268s,PASSED
"isExist = verifyElementExist(findTestObject(""Object Repository/C701-C702/android.widget.TextView -  Account number should be 7-11 digits""), 0)",,Store result of second verification for assertion,,24-04-2025 11:54:34,24-04-2025 11:54:34,0.273s,PASSED
"assert isExist == true : ""The expected element exist!""",,Assert that validation message exists as expected,,24-04-2025 11:54:34,24-04-2025 11:54:34,0.000s,PASSED
closeApplication(),,Close the mobile application,,24-04-2025 11:54:34,24-04-2025 11:54:37,2.976s,PASSED
,,,,,,,
Test Cases/My Stay And Reservations/C751_MyStayAndReservations_Current tab_UpcomingReservations,,C751-Verify that the Upcoming reservation card is clickable,,24-04-2025 11:54:37,24-04-2025 11:58:30,3m - 53.021s,FAILED
"testData = findTestData(""Data Files/C751"")",,Load test data from Data Files/C751 for My Stay verification test case,,24-04-2025 11:54:37,24-04-2025 11:54:37,0.004s,PASSED
"email = testData.getValue(""email"", 1)",,Get test email from first row of test data,,24-04-2025 11:54:37,24-04-2025 11:54:37,0.001s,PASSED
"password = testData.getValue(""password"", 1)",,Get test password from first row of test data,,24-04-2025 11:54:37,24-04-2025 11:54:37,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 11:54:37,24-04-2025 11:54:54,17.470s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,24-04-2025 11:54:54,24-04-2025 11:55:04,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Login or Sign Up""), 0)",,Tap the Login/Sign Up button to begin authentication flow,,24-04-2025 11:55:04,24-04-2025 11:55:06,1.306s,PASSED
delay(10),,Wait 10 seconds for login screen to appear,,24-04-2025 11:55:06,24-04-2025 11:55:16,10.006s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText""), email, 0)",,Enter the test email in username field,,24-04-2025 11:55:16,24-04-2025 11:55:18,2.319s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:55:18,24-04-2025 11:55:20,2.222s,PASSED
delay(10),,Wait 10 seconds before proceeding,,24-04-2025 11:55:20,24-04-2025 11:55:30,10.002s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Next""), 0)",,Proceed to next authentication step by tapping Next button,,24-04-2025 11:55:30,24-04-2025 11:55:31,0.559s,PASSED
