Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(30),,Extended wait (30s) for OAM login screen to load,,24-04-2025 13:42:31,24-04-2025 13:43:01,30.007s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (24)""), ""CGARNER024@GMAIL.COM"", 0)",,Re-enter email in OAM username field for confirmation,,24-04-2025 13:43:01,24-04-2025 13:43:01,0.491s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 13:43:01,24-04-2025 13:43:02,1.163s,PASSED
delay(20),,Wait 20 seconds before password entry,,24-04-2025 13:43:02,24-04-2025 13:43:22,20.007s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (25)""), ""password"", 0)",,Enter test password in password field,,24-04-2025 13:43:22,24-04-2025 13:43:23,0.974s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 13:43:23,24-04-2025 13:43:25,1.496s,PASSED
delay(20),,Wait 20 seconds before login attempt,,24-04-2025 13:43:25,24-04-2025 13:43:45,20.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - LOGIN""), 0)",,Complete login by tapping LOGIN button,,24-04-2025 13:43:45,24-04-2025 13:43:47,1.998s,PASSED
delay(20),,Wait 20 seconds for login to complete and app to load,,24-04-2025 13:43:47,24-04-2025 13:44:07,20.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.view.View - My Account""), 0)",,,,24-04-2025 13:44:07,24-04-2025 13:44:07,0.673s,PASSED
delay(10),,,,24-04-2025 13:44:07,24-04-2025 13:44:18,10.005s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Repo/MyStay/android.view.View""), 0)",,,,24-04-2025 13:44:18,24-04-2025 13:44:18,0.351s,PASSED
delay(10),,,,24-04-2025 13:44:18,24-04-2025 13:44:28,10.007s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Repo/MyStay/android.widget.TextView - Add An Account Number""), 0)",,,,24-04-2025 13:44:28,24-04-2025 13:44:28,0.314s,PASSED
delay(10),,,,24-04-2025 13:44:28,24-04-2025 13:44:38,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.TextView - Book Now""), 0)",,,,24-04-2025 13:44:38,24-04-2025 13:44:39,0.396s,PASSED
delay(30),,,,24-04-2025 13:44:39,24-04-2025 13:45:09,30.005s,PASSED
"takeScreenshot(""/var/folders/31/bxrgywy908s0_m3f2mfxp_cc0000gn/T/screenshot7822840804442700393.png"")",,,,24-04-2025 13:45:09,24-04-2025 13:45:12,3.572s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Repo/MyStay/android.widget.TextView - WESTGATE RESORTS""), 0)",,,,24-04-2025 13:45:12,24-04-2025 13:45:13,0.414s,PASSED
closeApplication(),,,,24-04-2025 13:45:13,24-04-2025 13:45:17,4.193s,PASSED
,,,,,,,
Test Cases/Delete Account/C669_DeleteAccount_VerifyAccountDeletion,,C669-Verify that the user account can be deleted,,24-04-2025 13:45:17,24-04-2025 13:49:40,4m - 22.822s,PASSED
"testData = findTestData(""Data Files/C669"")",,Load test data from Data Files/C669 for account deletion test case,,24-04-2025 13:45:17,24-04-2025 13:45:17,0.006s,PASSED
"email = testData.getValue(""email"", 1)",,Get email from test data (row 1),,24-04-2025 13:45:17,24-04-2025 13:45:17,0.001s,PASSED
"password = testData.getValue(""password"", 1)",,Get password from test data (row 1),,24-04-2025 13:45:17,24-04-2025 13:45:17,0.000s,PASSED
"deleteConfirmation = testData.getValue(""delete_confirmation"", 1)",,Get delete confirmation text from test data (row 1),,24-04-2025 13:45:17,24-04-2025 13:45:17,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 13:45:17,24-04-2025 13:45:55,38.511s,PASSED
delay(10),,Wait 10 seconds for app to load completely,,24-04-2025 13:45:55,24-04-2025 13:46:05,10.003s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,Tap on Login or Sign Up button to begin authentication flow,,24-04-2025 13:46:05,24-04-2025 13:46:07,1.237s,PASSED
delay(10),,Extended wait (20s) for login screen to load,,24-04-2025 13:46:07,24-04-2025 13:46:17,10.005s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-NewUserName-LoginPage""), email, 0)",,Enter email from test data in username field,,24-04-2025 13:46:17,24-04-2025 13:46:17,0.672s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 13:46:17,24-04-2025 13:46:19,1.300s,PASSED
delay(10),,Wait 10 seconds,,24-04-2025 13:46:19,24-04-2025 13:46:29,10.003s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,Proceed to next screen by tapping Next button,,24-04-2025 13:46:29,24-04-2025 13:46:29,0.448s,PASSED
delay(30),,Extended wait (30s) for OAM login screen to load,,24-04-2025 13:46:29,24-04-2025 13:46:59,30.005s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), email, 0)",,Re-enter email in OAM username field for confirmation,,24-04-2025 13:46:59,24-04-2025 13:46:59,0.340s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 13:46:59,24-04-2025 13:47:00,1.052s,PASSED
delay(20),,Wait 20 seconds,,24-04-2025 13:47:00,24-04-2025 13:47:20,20.006s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0)",,Enter password from test data in password field,,24-04-2025 13:47:20,24-04-2025 13:47:21,0.288s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 13:47:21,24-04-2025 13:47:22,1.420s,PASSED
delay(20),,Wait 20 seconds,,24-04-2025 13:47:22,24-04-2025 13:47:42,20.004s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button -OAM(Login)""), 0)",,Complete login by tapping Login button,,24-04-2025 13:47:42,24-04-2025 13:47:42,0.402s,PASSED
delay(20),,Wait 20 seconds for home screen to load,,24-04-2025 13:47:42,24-04-2025 13:48:02,20.004s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Navigate to Home section,,24-04-2025 13:48:02,24-04-2025 13:48:03,0.374s,PASSED
delay(10),,Wait 10 seconds,,24-04-2025 13:48:03,24-04-2025 13:48:13,10.003s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Open app menu by tapping menu button,,24-04-2025 13:48:13,24-04-2025 13:48:13,0.444s,PASSED
delay(10),,Wait 10 seconds for menu to open,,24-04-2025 13:48:13,24-04-2025 13:48:23,10.004s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TabWidget-Settings""), 0)",,Navigate to Settings tab,,24-04-2025 13:48:23,24-04-2025 13:48:24,0.484s,PASSED
delay(10),,Wait 10 seconds for settings to load,,24-04-2025 13:48:24,24-04-2025 13:48:34,10.002s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Delete My Account""), 0)",,Initiate account deletion by tapping Delete My Account button,,24-04-2025 13:48:34,24-04-2025 13:48:34,0.476s,PASSED
delay(10),,Wait 10 seconds for deletion confirmation screen,,24-04-2025 13:48:34,24-04-2025 13:48:44,10.007s,PASSED
"assert waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Deleting your account will also delete your Online Account Management profile, and if youre a W.O.W. Loyalty Member or participate in the Westgate Travel Partner program, your benefits will be disrupted""), 10)",,Verify account deletion warning message is displayed,,24-04-2025 13:48:44,24-04-2025 13:48:44,0.188s,PASSED
"assert waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - If you proceed, it can take up to two days for your account to be fully purged from our system""), 10)",,Verify additional account deletion information is displayed,,24-04-2025 13:48:44,24-04-2025 13:48:45,0.145s,PASSED
delay(10),,Wait 10 seconds before proceeding with deletion,,24-04-2025 13:48:45,24-04-2025 13:48:55,10.004s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-DeleteConfirmationMessage""), deleteConfirmation, 0)",,Enter required confirmation text from test data to proceed with deletion,,24-04-2025 13:48:55,24-04-2025 13:48:55,0.423s,PASSED
delay(10),,Wait 10 seconds,,24-04-2025 13:48:55,24-04-2025 13:49:05,10.006s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Delete""), 0)",,Confirm account deletion by tapping Delete button,,24-04-2025 13:49:05,24-04-2025 13:49:05,0.329s,PASSED
delay(10),,Wait 10 seconds for deletion to process,,24-04-2025 13:49:05,24-04-2025 13:49:15,10.009s,PASSED
"assert waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Sorry to see you go""), 10)",,Verify deletion confirmation message is displayed,,24-04-2025 13:49:15,24-04-2025 13:49:16,0.185s,PASSED
delay(10),,Wait 10 seconds,,24-04-2025 13:49:16,24-04-2025 13:49:26,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Done""), 0)",,Complete the flow by tapping Done button,,24-04-2025 13:49:26,24-04-2025 13:49:26,0.279s,PASSED
delay(10),,Wait 10 seconds,,24-04-2025 13:49:26,24-04-2025 13:49:36,10.008s,PASSED
closeApplication(),,Close the mobile application,,24-04-2025 13:49:36,24-04-2025 13:49:40,3.712s,PASSED
,,,,,,,
Test Cases/My Stay And Reservations/C748_MyStayAndReservations_MyStay_Current tab_Activestay_See all,,C748-Verify that the section Active Stay has the button See All,,24-04-2025 13:56:12,24-04-2025 13:59:29,3m - 16.675s,FAILED
"testData = findTestData(""Data Files/C751"")",,,,24-04-2025 13:56:12,24-04-2025 13:56:12,0.005s,PASSED
"email = testData.getValue(""email"", 1)",,,,24-04-2025 13:56:12,24-04-2025 13:56:12,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,,,24-04-2025 13:56:12,24-04-2025 13:56:12,0.000s,PASSED
"startApplication(appUrl, true)",,,,24-04-2025 13:56:12,24-04-2025 13:56:38,25.526s,PASSED
delay(10),,,,24-04-2025 13:56:38,24-04-2025 13:56:48,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Login or Sign Up""), 0)",,,,24-04-2025 13:56:48,24-04-2025 13:56:49,1.067s,PASSED
delay(10),,,,24-04-2025 13:56:49,24-04-2025 13:56:59,10.007s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText""), email, 0)",,,,24-04-2025 13:56:59,24-04-2025 13:57:00,1.223s,PASSED
hideKeyboard(),,,,24-04-2025 13:57:00,24-04-2025 13:57:01,1.193s,PASSED
delay(10),,,,24-04-2025 13:57:01,24-04-2025 13:57:11,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Next""), 0)",,,,24-04-2025 13:57:11,24-04-2025 13:57:12,0.574s,PASSED
delay(40),,,,24-04-2025 13:57:12,24-04-2025 13:57:52,40.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText (1)""), email, 0)",,,,24-04-2025 13:57:52,24-04-2025 13:57:52,0.383s,PASSED
hideKeyboard(),,,,24-04-2025 13:57:52,24-04-2025 13:57:53,1.271s,PASSED
delay(20),,,,24-04-2025 13:57:53,24-04-2025 13:58:13,20.007s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText""), password, 0)",,,,24-04-2025 13:58:14,24-04-2025 13:58:14,0.604s,PASSED
hideKeyboard(),,,,24-04-2025 13:58:14,24-04-2025 13:58:15,1.365s,PASSED
delay(10),,,,24-04-2025 13:58:15,24-04-2025 13:58:25,10.004s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - LOGIN""), 0)",,,,24-04-2025 13:58:25,24-04-2025 13:58:26,0.428s,PASSED
delay(20),,,,24-04-2025 13:58:26,24-04-2025 13:58:46,20.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.view.View - My Stay""), 0)",,,,24-04-2025 13:58:46,24-04-2025 13:58:46,0.436s,PASSED
delay(30),,,,24-04-2025 13:58:46,24-04-2025 13:59:16,30.007s,PASSED
"elementsToVerify = [""Object Repository/Repo/MyStay/android.widget.TextView - ACTIVE STAYS"", ""Object Repository/Repo/MyStay/android.widget.TextView - SEE ALL""]",,,,24-04-2025 13:59:16,24-04-2025 13:59:16,0.001s,PASSED
allElementsExist = true,,,,24-04-2025 13:59:16,24-04-2025 13:59:16,0.000s,PASSED
for (String elementPath : elementsToVerify),,,,24-04-2025 13:59:16,24-04-2025 13:59:29,12.529s,FAILED
,,,,,,,
Test Cases/My Stay And Reservations/WRMA-301_MyStayAndReservations_Error_ReservationsNotLoadingPastStays,,Error: Reservations Not Loading_past stays,,24-04-2025 14:02:13,24-04-2025 14:04:07,1m - 53.797s,FAILED
"testData = findTestData(""Data Files/C726"")",,Load test data from Data Files/C726 for My Stay error handling test case,,24-04-2025 14:02:13,24-04-2025 14:02:13,0.004s,PASSED
"username = testData.getValue(""username"", 1)",,Get test username from first row of test data,,24-04-2025 14:02:13,24-04-2025 14:02:13,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,Get test password from first row of test data,,24-04-2025 14:02:13,24-04-2025 14:02:13,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 14:02:13,24-04-2025 14:03:10,57.365s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,24-04-2025 14:03:10,24-04-2025 14:03:20,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Login or Sign Up""), 0)",,Initiate login process by tapping Login/Sign Up button,,24-04-2025 14:03:20,24-04-2025 14:03:21,0.873s,PASSED
delay(10),,Wait 10 seconds for login screen to appear,,24-04-2025 14:03:21,24-04-2025 14:03:31,10.004s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText""), username, 0)",,Enter test username in username field,,24-04-2025 14:03:31,24-04-2025 14:04:07,35.536s,FAILED
,,,,,,,
Test Cases/My Stay And Reservations/C725_MyStayAndReservations_Mystay_Landingpage_Nostays,,C725-Verify that the Current page in My Stay is displayed correctly when reservations are not added,,24-04-2025 14:04:07,24-04-2025 14:08:31,4m - 24.035s,PASSED
"testData = findTestData(""Data Files/C790"")",,Load test data from Data Files/C790 for My Stay test case,,24-04-2025 14:04:07,24-04-2025 14:04:07,0.003s,PASSED
"email = testData.getValue(""email"", 1)",,Get email from test data (row 1),,24-04-2025 14:04:07,24-04-2025 14:04:07,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,Get password from test data (row 1),,24-04-2025 14:04:07,24-04-2025 14:04:07,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 14:04:07,24-04-2025 14:05:06,59.686s,PASSED
delay(10),,Wait 10 seconds for app to load completely,,24-04-2025 14:05:06,24-04-2025 14:05:16,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Login or Sign Up (2)""), 0)",,Initiate login process by tapping Login or Sign Up button,,24-04-2025 14:05:16,24-04-2025 14:05:17,0.942s,PASSED
delay(10),,Wait 10 seconds for login screen to load,,24-04-2025 14:05:17,24-04-2025 14:05:27,10.004s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-NewUserName-LoginPage""), email, 0)",,Enter email from test data in username field,,24-04-2025 14:05:27,24-04-2025 14:05:28,0.742s,PASSED
hideKeyboard(),,Hide the on-screen keyboard after text entry,,24-04-2025 14:05:28,24-04-2025 14:05:30,1.614s,PASSED
delay(10),,Wait 10 seconds,,24-04-2025 14:05:30,24-04-2025 14:05:40,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Next (2)""), 0)",,Proceed to next screen by tapping Next button,,24-04-2025 14:05:40,24-04-2025 14:05:40,0.596s,PASSED
delay(30),,Extended wait (30s) for OAM login screen to load,,24-04-2025 14:05:40,24-04-2025 14:06:10,30.010s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText (5)""), email, 0)",,Confirm email by re-entering in OAM username field,,24-04-2025 14:06:10,24-04-2025 14:06:11,0.595s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 14:06:11,24-04-2025 14:06:12,1.113s,PASSED
delay(20),,Wait 20 seconds,,24-04-2025 14:06:12,24-04-2025 14:06:32,20.005s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText (6)""), password, 0)",,Enter password from test data in password field,,24-04-2025 14:06:32,24-04-2025 14:06:32,0.362s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 14:06:32,24-04-2025 14:06:34,1.291s,PASSED
delay(20),,Wait 20 seconds,,24-04-2025 14:06:34,24-04-2025 14:06:54,20.002s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - LOGIN (1)""), 0)",,Complete login by tapping LOGIN button,,24-04-2025 14:06:54,24-04-2025 14:06:54,0.309s,PASSED
delay(20),,Wait 20 seconds for login to complete and home screen to load,,24-04-2025 14:06:54,24-04-2025 14:07:14,20.009s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.view.View - My Stay (2)"")",,Verify My Stay section exists (with continue-on-failure handling),,24-04-2025 14:07:14,24-04-2025 14:07:14,0.001s,PASSED
try,,,,24-04-2025 14:07:14,24-04-2025 14:07:14,0.412s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 14:07:14,24-04-2025 14:07:17,3.005s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.view.View - My Stay (2)""), 0)",,Navigate to My Stay section,,24-04-2025 14:07:17,24-04-2025 14:07:18,0.409s,PASSED
delay(5),,Wait 5 seconds for My Stay screen to load,,24-04-2025 14:07:18,24-04-2025 14:07:23,5.006s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.widget.TextView - You dont have any upcoming stays associated with your profile"")",,Verify all My Stay screen elements (with continue-on-failure handling),,24-04-2025 14:07:23,24-04-2025 14:07:23,0.000s,PASSED
try,,,,24-04-2025 14:07:23,24-04-2025 14:07:35,12.314s,FAILED
catch (Exception e),,,,24-04-2025 14:07:35,24-04-2025 14:07:36,1.104s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 14:07:36,24-04-2025 14:07:39,3.008s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.widget.TextView - Add a Reservation (1)"")",,,,24-04-2025 14:07:39,24-04-2025 14:07:39,0.001s,PASSED
try,,,,24-04-2025 14:07:39,24-04-2025 14:07:39,0.212s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 14:07:39,24-04-2025 14:07:42,3.007s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.widget.TextView - Get the most out of your stay by adding it to the Westgate Resorts Mobile App (1)"")",,,,24-04-2025 14:07:42,24-04-2025 14:07:42,0.001s,PASSED
try,,,,24-04-2025 14:07:42,24-04-2025 14:07:43,0.209s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 14:07:43,24-04-2025 14:07:46,3.007s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.widget.Button - ADD A RESERVATION (1)"")",,,,24-04-2025 14:07:46,24-04-2025 14:07:46,0.001s,PASSED
try,,,,24-04-2025 14:07:46,24-04-2025 14:07:46,0.230s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 14:07:46,24-04-2025 14:07:49,3.007s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.widget.TextView - My Stay (1)"")",,,,24-04-2025 14:07:49,24-04-2025 14:07:49,0.000s,PASSED
try,,,,24-04-2025 14:07:49,24-04-2025 14:07:49,0.214s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 14:07:49,24-04-2025 14:07:52,3.007s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.widget.Button - Current (1)"")",,,,24-04-2025 14:07:52,24-04-2025 14:07:52,0.000s,PASSED
try,,,,24-04-2025 14:07:52,24-04-2025 14:08:05,12.389s,FAILED
catch (Exception e),,,,24-04-2025 14:08:05,24-04-2025 14:08:06,1.129s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 14:08:06,24-04-2025 14:08:09,3.007s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/MyStay/android.widget.Button - Past Stays (1)"")",,,,24-04-2025 14:08:09,24-04-2025 14:08:09,0.001s,PASSED
try,,,,24-04-2025 14:08:09,24-04-2025 14:08:21,12.500s,FAILED
catch (Exception e),,,,24-04-2025 14:08:21,24-04-2025 14:08:22,1.150s,PASSED
delay(3),,Brief pause after each verification,,24-04-2025 14:08:22,24-04-2025 14:08:25,3.007s,PASSED
closeApplication(),,Close the mobile application,,24-04-2025 14:08:25,24-04-2025 14:08:31,5.375s,PASSED
,,,,,,,
Test Cases/My Stay And Reservations/C704_C809_MyStayAndReservations_AddReservationNumber,,"C704-Verify that the correct error message appears when entering an incorrect reservation number
C809-Verify that the appropriate Modal Stack with error message is displayed when entering an incorrect Reservattion number/Last name",,24-04-2025 14:08:31,24-04-2025 14:11:59,3m - 27.817s,PASSED
"testData = findTestData(""Data Files/WRMA-107"")",,Load test data from Data Files/WRMA-107 for Add Account Number test case,,24-04-2025 14:08:31,24-04-2025 14:08:31,0.004s,PASSED
"email = testData.getValue(""Email"", 1)",,Get test email from first row of test data,,24-04-2025 14:08:31,24-04-2025 14:08:31,0.001s,PASSED
"password = testData.getValue(""Password"", 1)",,Get test password from first row of test data,,24-04-2025 14:08:31,24-04-2025 14:08:31,0.000s,PASSED
"accountNumber = testData.getValue(""AccountNumber"", 1)",,Get account number from first row of test data,,24-04-2025 14:08:31,24-04-2025 14:08:31,0.008s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 14:08:31,24-04-2025 14:09:28,56.804s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,24-04-2025 14:09:28,24-04-2025 14:09:38,10.007s,PASSED
"tap(findTestObject(""Object Repository/AddReservation/android.widget.Button - Login or Sign Up""), 0)",,Initiate login process by tapping Login/Sign Up button,,24-04-2025 14:09:38,24-04-2025 14:09:39,0.993s,PASSED
delay(10),,Wait 10 seconds for login screen to appear,,24-04-2025 14:09:39,24-04-2025 14:09:49,10.010s,PASSED
"setText(findTestObject(""Object Repository/AddReservation/android.widget.EditText""), email, 0)",,Enter test email in username field,,24-04-2025 14:09:49,24-04-2025 14:09:50,1.733s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 14:09:50,24-04-2025 14:09:51,1.165s,PASSED
delay(10),,Wait 10 seconds before proceeding,,24-04-2025 14:09:51,24-04-2025 14:10:01,10.008s,PASSED
"tap(findTestObject(""Object Repository/AddReservation/android.widget.Button - Next""), 0)",,Proceed to next authentication step by tapping Next button,,24-04-2025 14:10:01,24-04-2025 14:10:02,0.523s,PASSED
delay(45),,Extended wait (45s) for OAM login screen to load,,24-04-2025 14:10:02,24-04-2025 14:10:47,45.009s,PASSED
"setText(findTestObject(""Object Repository/AddReservation/android.widget.EditText (1)""), email, 0)",,Re-enter email in OAM username field for confirmation,,24-04-2025 14:10:47,24-04-2025 14:10:49,1.817s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 14:10:49,24-04-2025 14:10:50,1.076s,PASSED
delay(10),,Wait 10 seconds before password entry,,24-04-2025 14:10:50,24-04-2025 14:11:00,10.009s,PASSED
"setText(findTestObject(""Object Repository/AddReservation/android.widget.EditText (2)""), password, 0)",,Enter test password in password field,,24-04-2025 14:11:00,24-04-2025 14:11:00,0.469s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 14:11:00,24-04-2025 14:11:02,1.151s,PASSED
delay(10),,Wait 10 seconds before login attempt,,24-04-2025 14:11:02,24-04-2025 14:11:12,10.005s,PASSED
"tap(findTestObject(""Object Repository/AddReservation/android.widget.Button - LOGIN""), 0)",,Complete login by tapping LOGIN button,,24-04-2025 14:11:12,24-04-2025 14:11:12,0.500s,PASSED
delay(10),,Wait 10 seconds for login to complete and app to load,,24-04-2025 14:11:12,24-04-2025 14:11:22,10.009s,PASSED
"tap(findTestObject(""Object Repository/AddReservation/android.view.View - My Account""), 0)",,Navigate to My Account section,,24-04-2025 14:11:22,24-04-2025 14:11:22,0.466s,PASSED
delay(10),,Wait 10 seconds for My Account page to load,,24-04-2025 14:11:22,24-04-2025 14:11:33,10.012s,PASSED
"tap(findTestObject(""Object Repository/AddReservation/android.widget.TextView - Add An Account Number""), 0)",,Tap on Add An Account Number option,,24-04-2025 14:11:33,24-04-2025 14:11:33,0.347s,PASSED
delay(10),,Wait 10 seconds for Add Account Number screen to load,,24-04-2025 14:11:33,24-04-2025 14:11:43,10.009s,PASSED
"setText(findTestObject(""Object Repository/AddReservation/android.widget.EditText (3)""), accountNumber, 0)",,Enter the account number from test data,,24-04-2025 14:11:43,24-04-2025 14:11:43,0.494s,PASSED
delay(10),,Wait 10 seconds for validation message to appear,,24-04-2025 14:11:43,24-04-2025 14:11:53,10.010s,PASSED
"verifyElementExist(findTestObject(""Object Repository/C701-C702/android.widget.TextView -  Account number should be 7-11 digits""), 0)",,First verification of validation message existence,,24-04-2025 14:11:53,24-04-2025 14:11:54,0.648s,PASSED
"isExist = verifyElementExist(findTestObject(""Object Repository/C701-C702/android.widget.TextView -  Account number should be 7-11 digits""), 0)",,Store result of second verification for assertion,,24-04-2025 14:11:54,24-04-2025 14:11:54,0.185s,PASSED
"assert isExist == true : ""The expected element exist!""",,Assert that validation message exists as expected,,24-04-2025 14:11:54,24-04-2025 14:11:54,0.001s,PASSED
closeApplication(),,Close the mobile application,,24-04-2025 14:11:54,24-04-2025 14:11:59,4.318s,PASSED
,,,,,,,
Test Cases/My Stay And Reservations/C751_MyStayAndReservations_Current tab_UpcomingReservations,,C751-Verify that the Upcoming reservation card is clickable,,24-04-2025 14:17:45,24-04-2025 14:22:20,4m - 35.264s,FAILED
"testData = findTestData(""Data Files/C751"")",,Load test data from Data Files/C751 for My Stay verification test case,,24-04-2025 14:17:45,24-04-2025 14:17:45,0.004s,PASSED
"email = testData.getValue(""email"", 1)",,Get test email from first row of test data,,24-04-2025 14:17:45,24-04-2025 14:17:45,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,Get test password from first row of test data,,24-04-2025 14:17:45,24-04-2025 14:17:45,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 14:17:45,24-04-2025 14:18:50,1m - 4.336s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,24-04-2025 14:18:50,24-04-2025 14:19:00,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Login or Sign Up""), 0)",,Tap the Login/Sign Up button to begin authentication flow,,24-04-2025 14:19:00,24-04-2025 14:19:01,1.090s,PASSED
delay(10),,Wait 10 seconds for login screen to appear,,24-04-2025 14:19:01,24-04-2025 14:19:11,10.004s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText""), email, 0)",,Enter the test email in username field,,24-04-2025 14:19:11,24-04-2025 14:19:12,1.164s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 14:19:12,24-04-2025 14:19:13,1.235s,PASSED
delay(10),,Wait 10 seconds before proceeding,,24-04-2025 14:19:13,24-04-2025 14:19:23,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Next""), 0)",,Proceed to next authentication step by tapping Next button,,24-04-2025 14:19:23,24-04-2025 14:19:24,0.545s,PASSED
